Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,15-11-2023,,,,,,,,
Gegevens beschikbaar:,10-06-2013,tot:,18-12-2020,,,,,,,,
Datum: ,15-11-2023,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B39D2737,001,,157642,433072,514,10-06-2013,10-06-2013,18-12-2020,509,-6,-334,-434


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B39D2737,001,24-10-2015,203,209,306,,,,,,
B39D2737,001,25-10-2015,205,211,304,,,,,,
B39D2737,001,26-10-2015,204,210,305,,,,,,
B39D2737,001,27-10-2015,205,211,304,,,,,,
B39D2737,001,28-10-2015,205,211,304,,,,,,
B39D2737,001,29-10-2015,207,213,302,,,,,,
B39D2737,001,30-10-2015,208,214,301,,,,,,
B39D2737,001,31-10-2015,209,215,300,,,,,,
B39D2737,001,01-11-2015,211,217,298,,,,,,
B39D2737,001,02-11-2015,211,217,298,,,,,,
B39D2737,001,03-11-2015,211,217,298,,,,,,
B39D2737,001,04-11-2015,212,218,297,,,,,,
B39D2737,001,05-11-2015,213,219,296,,,,,,
B39D2737,001,06-11-2015,214,220,295,,,,,,
B39D2737,001,07-11-2015,215,221,294,,,,,,
B39D2737,001,08-11-2015,214,220,295,,,,,,
B39D2737,001,09-11-2015,216,222,293,,,,,,
B39D2737,001,10-11-2015,216,222,293,,,,,,
B39D2737,001,11-11-2015,216,222,293,,,,,,
B39D2737,001,12-11-2015,217,223,292,,,,,,
B39D2737,001,13-11-2015,218,224,291,,,,,,
B39D2737,001,14-11-2015,218,224,291,,,,,,
B39D2737,001,15-11-2015,217,223,292,,,,,,
B39D2737,001,16-11-2015,214,220,295,,,,,,
B39D2737,001,17-11-2015,213,219,296,,,,,,
B39D2737,001,18-11-2015,210,216,299,,,,,,
B39D2737,001,19-11-2015,208,214,301,,,,,,
B39D2737,001,20-11-2015,205,211,304,,,,,,
B39D2737,001,21-11-2015,203,209,306,,,,,,
B39D2737,001,22-11-2015,202,208,307,,,,,,
B39D2737,001,23-11-2015,199,205,310,,,,,,
B39D2737,001,24-11-2015,192,198,317,,,,,,
B39D2737,001,25-11-2015,187,193,322,,,,,,
B39D2737,001,26-11-2015,183,189,326,,,,,,
B39D2737,001,27-11-2015,178,184,331,,,,,,
B39D2737,001,28-11-2015,178,184,331,,,,,,
B39D2737,001,29-11-2015,176,182,333,,,,,,
B39D2737,001,30-11-2015,174,180,335,,,,,,
B39D2737,001,01-12-2015,170,176,339,,,,,,
B39D2737,001,02-12-2015,165,171,344,,,,,,
B39D2737,001,03-12-2015,157,163,352,,,,,,
B39D2737,001,04-12-2015,150,156,359,,,,,,
B39D2737,001,05-12-2015,142,148,367,,,,,,
B39D2737,001,06-12-2015,139,145,370,,,,,,
B39D2737,001,07-12-2015,139,145,370,,,,,,
B39D2737,001,08-12-2015,140,146,369,,,,,,
B39D2737,001,09-12-2015,145,151,364,,,,,,
B39D2737,001,10-12-2015,146,152,363,,,,,,
B39D2737,001,11-12-2015,150,156,359,,,,,,
B39D2737,001,12-12-2015,151,157,358,,,,,,
B39D2737,001,13-12-2015,153,159,356,,,,,,
B39D2737,001,14-12-2015,153,159,356,,,,,,
B39D2737,001,15-12-2015,154,160,355,,,,,,
B39D2737,001,16-12-2015,154,160,355,,,,,,
B39D2737,001,17-12-2015,155,161,354,,,,,,
B39D2737,001,18-12-2015,156,162,353,,,,,,
B39D2737,001,19-12-2015,157,163,352,,,,,,
B39D2737,001,20-12-2015,158,164,351,,,,,,
B39D2737,001,21-12-2015,159,165,350,,,,,,
B39D2737,001,22-12-2015,159,165,350,,,,,,
B39D2737,001,23-12-2015,162,168,347,,,,,,
B39D2737,001,24-12-2015,161,167,348,,,,,,
B39D2737,001,25-12-2015,163,169,346,,,,,,
B39D2737,001,26-12-2015,164,170,345,,,,,,
B39D2737,001,27-12-2015,165,171,344,,,,,,
B39D2737,001,28-12-2015,166,172,343,,,,,,
B39D2737,001,29-12-2015,169,175,340,,,,,,
B39D2737,001,30-12-2015,170,176,339,,,,,,
B39D2737,001,31-12-2015,173,179,336,,,,,,
B39D2737,001,01-01-2016,175,181,334,,,,,,
B39D2737,001,02-01-2016,177,183,332,,,,,,
B39D2737,001,03-01-2016,179,185,330,,,,,,
B39D2737,001,04-01-2016,181,187,328,,,,,,
B39D2737,001,05-01-2016,182,188,327,,,,,,
B39D2737,001,06-01-2016,183,189,326,,,,,,
B39D2737,001,07-01-2016,179,185,330,,,,,,
B39D2737,001,08-01-2016,178,184,331,,,,,,
B39D2737,001,09-01-2016,171,177,338,,,,,,
B39D2737,001,10-01-2016,165,171,344,,,,,,
B39D2737,001,11-01-2016,161,167,348,,,,,,
B39D2737,001,12-01-2016,159,165,350,,,,,,
B39D2737,001,13-01-2016,157,163,352,,,,,,
B39D2737,001,14-01-2016,148,154,361,,,,,,
B39D2737,001,15-01-2016,139,145,370,,,,,,
B39D2737,001,16-01-2016,129,135,380,,,,,,
B39D2737,001,17-01-2016,119,125,390,,,,,,
B39D2737,001,18-01-2016,114,120,395,,,,,,
B39D2737,001,19-01-2016,113,119,396,,,,,,
B39D2737,001,20-01-2016,116,122,393,,,,,,
B39D2737,001,21-01-2016,120,126,389,,,,,,
B39D2737,001,22-01-2016,123,129,386,,,,,,
B39D2737,001,23-01-2016,130,136,379,,,,,,
B39D2737,001,24-01-2016,132,138,377,,,,,,
B39D2737,001,25-01-2016,134,140,375,,,,,,
B39D2737,001,26-01-2016,137,143,372,,,,,,
B39D2737,001,27-01-2016,137,143,372,,,,,,
B39D2737,001,28-01-2016,139,145,370,,,,,,
B39D2737,001,29-01-2016,136,142,373,,,,,,
B39D2737,001,30-01-2016,134,140,375,,,,,,
B39D2737,001,31-01-2016,131,137,378,,,,,,
B39D2737,001,01-02-2016,129,135,380,,,,,,
B39D2737,001,02-02-2016,124,130,385,,,,,,
B39D2737,001,03-02-2016,120,126,389,,,,,,
B39D2737,001,04-02-2016,110,116,399,,,,,,
B39D2737,001,05-02-2016,100,106,409,,,,,,
B39D2737,001,06-02-2016,91,97,418,,,,,,
B39D2737,001,07-02-2016,89,95,420,,,,,,
B39D2737,001,08-02-2016,86,92,423,,,,,,
B39D2737,001,09-02-2016,82,88,427,,,,,,
B39D2737,001,10-02-2016,84,90,425,,,,,,
B39D2737,001,11-02-2016,82,88,427,,,,,,
B39D2737,001,12-02-2016,76,82,433,,,,,,
B39D2737,001,13-02-2016,69,75,440,,,,,,
B39D2737,001,14-02-2016,69,75,440,,,,,,
B39D2737,001,15-02-2016,71,77,438,,,,,,
B39D2737,001,16-02-2016,72,78,437,,,,,,
B39D2737,001,17-02-2016,70,76,439,,,,,,
B39D2737,001,18-02-2016,74,80,435,,,,,,
B39D2737,001,19-02-2016,78,84,431,,,,,,
B39D2737,001,20-02-2016,81,87,428,,,,,,
B39D2737,001,21-02-2016,84,90,425,,,,,,
B39D2737,001,22-02-2016,86,92,423,,,,,,
B39D2737,001,23-02-2016,86,92,423,,,,,,
B39D2737,001,24-02-2016,83,89,426,,,,,,
B39D2737,001,25-02-2016,80,86,429,,,,,,
B39D2737,001,26-02-2016,77,83,432,,,,,,
B39D2737,001,27-02-2016,75,81,434,,,,,,
B39D2737,001,28-02-2016,77,83,432,,,,,,
B39D2737,001,29-02-2016,81,87,428,,,,,,
B39D2737,001,01-03-2016,82,88,427,,,,,,
B39D2737,001,02-03-2016,87,93,422,,,,,,
B39D2737,001,03-03-2016,93,99,416,,,,,,
B39D2737,001,04-03-2016,94,100,415,,,,,,
B39D2737,001,05-03-2016,97,103,412,,,,,,
B39D2737,001,06-03-2016,99,105,410,,,,,,
B39D2737,001,07-03-2016,98,104,411,,,,,,
B39D2737,001,08-03-2016,95,101,414,,,,,,
B39D2737,001,09-03-2016,91,97,418,,,,,,
B39D2737,001,10-03-2016,95,101,414,,,,,,
B39D2737,001,11-03-2016,96,102,413,,,,,,
B39D2737,001,12-03-2016,98,104,411,,,,,,
B39D2737,001,13-03-2016,101,107,408,,,,,,
B39D2737,001,14-03-2016,105,111,404,,,,,,
B39D2737,001,15-03-2016,109,115,400,,,,,,
B39D2737,001,16-03-2016,113,119,396,,,,,,
B39D2737,001,17-03-2016,117,123,392,,,,,,
B39D2737,001,18-03-2016,121,127,388,,,,,,
B39D2737,001,19-03-2016,124,130,385,,,,,,
B39D2737,001,20-03-2016,128,134,381,,,,,,
B39D2737,001,21-03-2016,130,136,379,,,,,,
B39D2737,001,22-03-2016,133,139,376,,,,,,
B39D2737,001,23-03-2016,136,142,373,,,,,,
B39D2737,001,24-03-2016,138,144,371,,,,,,
B39D2737,001,25-03-2016,141,147,368,,,,,,
B39D2737,001,26-03-2016,142,148,367,,,,,,
B39D2737,001,27-03-2016,143,149,366,,,,,,
B39D2737,001,28-03-2016,144,150,365,,,,,,
B39D2737,001,29-03-2016,146,152,363,,,,,,
B39D2737,001,30-03-2016,148,154,361,,,,,,
B39D2737,001,31-03-2016,149,155,360,,,,,,
B39D2737,001,01-04-2016,149,155,360,,,,,,
B39D2737,001,02-04-2016,149,155,360,,,,,,
B39D2737,001,03-04-2016,146,152,363,,,,,,
B39D2737,001,04-04-2016,140,146,369,,,,,,
B39D2737,001,05-04-2016,136,142,373,,,,,,
B39D2737,001,06-04-2016,135,141,374,,,,,,
B39D2737,001,07-04-2016,136,142,373,,,,,,
B39D2737,001,08-04-2016,136,142,373,,,,,,
B39D2737,001,09-04-2016,134,140,375,,,,,,
B39D2737,001,10-04-2016,134,140,375,,,,,,
B39D2737,001,11-04-2016,135,141,374,,,,,,
B39D2737,001,12-04-2016,137,143,372,,,,,,
B39D2737,001,13-04-2016,140,146,369,,,,,,
B39D2737,001,14-04-2016,142,148,367,,,,,,
B39D2737,001,15-04-2016,143,149,366,,,,,,
B39D2737,001,16-04-2016,144,150,365,,,,,,
B39D2737,001,17-04-2016,145,151,364,,,,,,
B39D2737,001,18-04-2016,146,152,363,,,,,,
B39D2737,001,19-04-2016,145,151,364,,,,,,
B39D2737,001,20-04-2016,141,147,368,,,,,,
B39D2737,001,21-04-2016,131,137,378,,,,,,
B39D2737,001,22-04-2016,124,130,385,,,,,,
B39D2737,001,23-04-2016,121,127,388,,,,,,
B39D2737,001,24-04-2016,121,127,388,,,,,,
B39D2737,001,25-04-2016,120,126,389,,,,,,
B39D2737,001,26-04-2016,123,129,386,,,,,,
B39D2737,001,27-04-2016,126,132,383,,,,,,
B39D2737,001,28-04-2016,127,133,382,,,,,,
B39D2737,001,29-04-2016,125,131,384,,,,,,
B39D2737,001,30-04-2016,124,130,385,,,,,,
B39D2737,001,01-05-2016,124,130,385,,,,,,
B39D2737,001,02-05-2016,124,130,385,,,,,,
B39D2737,001,03-05-2016,127,133,382,,,,,,
B39D2737,001,04-05-2016,127,133,382,,,,,,
B39D2737,001,05-05-2016,125,131,384,,,,,,
B39D2737,001,06-05-2016,123,129,386,,,,,,
B39D2737,001,07-05-2016,124,130,385,,,,,,
B39D2737,001,08-05-2016,126,132,383,,,,,,
B39D2737,001,09-05-2016,128,134,381,,,,,,
B39D2737,001,10-05-2016,131,137,378,,,,,,
B39D2737,001,11-05-2016,134,140,375,,,,,,
B39D2737,001,12-05-2016,137,143,372,,,,,,
B39D2737,001,13-05-2016,141,147,368,,,,,,
B39D2737,001,14-05-2016,144,150,365,,,,,,
B39D2737,001,15-05-2016,146,152,363,,,,,,
B39D2737,001,16-05-2016,146,152,363,,,,,,
B39D2737,001,17-05-2016,143,149,366,,,,,,
B39D2737,001,18-05-2016,136,142,373,,,,,,
B39D2737,001,19-05-2016,132,138,377,,,,,,
B39D2737,001,20-05-2016,128,134,381,,,,,,
B39D2737,001,21-05-2016,126,132,383,,,,,,
B39D2737,001,22-05-2016,126,132,383,,,,,,
B39D2737,001,23-05-2016,127,133,382,,,,,,
B39D2737,001,24-05-2016,127,133,382,,,,,,
B39D2737,001,25-05-2016,128,134,381,,,,,,
B39D2737,001,26-05-2016,130,136,379,,,,,,
B39D2737,001,27-05-2016,131,137,378,,,,,,
B39D2737,001,28-05-2016,132,138,377,,,,,,
B39D2737,001,29-05-2016,131,137,378,,,,,,
B39D2737,001,30-05-2016,129,135,380,,,,,,
B39D2737,001,31-05-2016,126,132,383,,,,,,
B39D2737,001,01-06-2016,121,127,388,,,,,,
B39D2737,001,02-06-2016,111,117,398,,,,,,
B39D2737,001,03-06-2016,100,106,409,,,,,,
B39D2737,001,04-06-2016,94,100,415,,,,,,
B39D2737,001,05-06-2016,91,97,418,,,,,,
B39D2737,001,06-06-2016,88,94,421,,,,,,
B39D2737,001,07-06-2016,87,93,422,,,,,,
B39D2737,001,08-06-2016,86,92,423,,,,,,
B39D2737,001,09-06-2016,85,91,424,,,,,,
B39D2737,001,10-06-2016,86,92,423,,,,,,
B39D2737,001,11-06-2016,88,94,421,,,,,,
B39D2737,001,12-06-2016,90,96,419,,,,,,
B39D2737,001,13-06-2016,89,95,420,,,,,,
B39D2737,001,14-06-2016,89,95,420,,,,,,
B39D2737,001,15-06-2016,87,93,422,,,,,,
B39D2737,001,16-06-2016,84,90,425,,,,,,
B39D2737,001,17-06-2016,83,89,426,,,,,,
B39D2737,001,18-06-2016,82,88,427,,,,,,
B39D2737,001,19-06-2016,81,87,428,,,,,,
B39D2737,001,20-06-2016,78,84,431,,,,,,
B39D2737,001,21-06-2016,77,83,432,,,,,,
B39D2737,001,22-06-2016,75,81,434,,,,,,
B39D2737,001,23-06-2016,75,81,434,,,,,,
B39D2737,001,24-06-2016,76,82,433,,,,,,
B39D2737,001,25-06-2016,78,84,431,,,,,,
B39D2737,001,26-06-2016,79,85,430,,,,,,
B39D2737,001,27-06-2016,79,85,430,,,,,,
B39D2737,001,28-06-2016,77,83,432,,,,,,
B39D2737,001,29-06-2016,78,84,431,,,,,,
B39D2737,001,30-06-2016,79,85,430,,,,,,
B39D2737,001,01-07-2016,80,86,429,,,,,,
B39D2737,001,02-07-2016,84,90,425,,,,,,
B39D2737,001,03-07-2016,88,94,421,,,,,,
B39D2737,001,04-07-2016,92,98,417,,,,,,
B39D2737,001,05-07-2016,95,101,414,,,,,,
B39D2737,001,06-07-2016,99,105,410,,,,,,
B39D2737,001,07-07-2016,102,108,407,,,,,,
B39D2737,001,08-07-2016,106,112,403,,,,,,
B39D2737,001,09-07-2016,109,115,400,,,,,,
B39D2737,001,10-07-2016,112,118,397,,,,,,
B39D2737,001,11-07-2016,117,123,392,,,,,,
B39D2737,001,12-07-2016,121,127,388,,,,,,
B39D2737,001,13-07-2016,125,131,384,,,,,,
B39D2737,001,14-07-2016,128,134,381,,,,,,
B39D2737,001,15-07-2016,131,137,378,,,,,,
B39D2737,001,16-07-2016,132,138,377,,,,,,
B39D2737,001,17-07-2016,132,138,377,,,,,,
B39D2737,001,18-07-2016,132,138,377,,,,,,
B39D2737,001,19-07-2016,130,136,379,,,,,,
B39D2737,001,20-07-2016,129,135,380,,,,,,
B39D2737,001,21-07-2016,131,137,378,,,,,,
B39D2737,001,22-07-2016,133,139,376,,,,,,
B39D2737,001,23-07-2016,135,141,374,,,,,,
B39D2737,001,24-07-2016,136,142,373,,,,,,
B39D2737,001,25-07-2016,137,143,372,,,,,,
B39D2737,001,26-07-2016,137,143,372,,,,,,
B39D2737,001,27-07-2016,138,144,371,,,,,,
B39D2737,001,28-07-2016,139,145,370,,,,,,
B39D2737,001,29-07-2016,141,147,368,,,,,,
B39D2737,001,30-07-2016,142,148,367,,,,,,
B39D2737,001,31-07-2016,144,150,365,,,,,,
B39D2737,001,01-08-2016,144,150,365,,,,,,
B39D2737,001,02-08-2016,145,151,364,,,,,,
B39D2737,001,03-08-2016,146,152,363,,,,,,
B39D2737,001,04-08-2016,147,153,362,,,,,,
B39D2737,001,05-08-2016,149,155,360,,,,,,
B39D2737,001,06-08-2016,150,156,359,,,,,,
B39D2737,001,07-08-2016,150,156,359,,,,,,
B39D2737,001,08-08-2016,152,158,357,,,,,,
B39D2737,001,09-08-2016,152,158,357,,,,,,
B39D2737,001,10-08-2016,152,158,357,,,,,,
B39D2737,001,11-08-2016,151,157,358,,,,,,
B39D2737,001,12-08-2016,151,157,358,,,,,,
B39D2737,001,13-08-2016,151,157,358,,,,,,
B39D2737,001,14-08-2016,153,159,356,,,,,,
B39D2737,001,15-08-2016,154,160,355,,,,,,
B39D2737,001,16-08-2016,154,160,355,,,,,,
B39D2737,001,17-08-2016,155,161,354,,,,,,
B39D2737,001,18-08-2016,157,163,352,,,,,,
B39D2737,001,19-08-2016,158,164,351,,,,,,
B39D2737,001,20-08-2016,160,166,349,,,,,,
B39D2737,001,21-08-2016,162,168,347,,,,,,
B39D2737,001,22-08-2016,163,169,346,,,,,,
B39D2737,001,23-08-2016,164,170,345,,,,,,
B39D2737,001,24-08-2016,164,170,345,,,,,,
B39D2737,001,25-08-2016,165,171,344,,,,,,
B39D2737,001,26-08-2016,168,174,341,,,,,,
B39D2737,001,27-08-2016,168,174,341,,,,,,
B39D2737,001,28-08-2016,170,176,339,,,,,,
B39D2737,001,29-08-2016,172,178,337,,,,,,
B39D2737,001,30-08-2016,173,179,336,,,,,,
B39D2737,001,31-08-2016,175,181,334,,,,,,
B39D2737,001,01-09-2016,176,182,333,,,,,,
B39D2737,001,02-09-2016,178,184,331,,,,,,
B39D2737,001,03-09-2016,179,185,330,,,,,,
B39D2737,001,04-09-2016,181,187,328,,,,,,
B39D2737,001,05-09-2016,183,189,326,,,,,,
B39D2737,001,06-09-2016,183,189,326,,,,,,
B39D2737,001,07-09-2016,184,190,325,,,,,,
B39D2737,001,08-09-2016,186,192,323,,,,,,
B39D2737,001,09-09-2016,188,194,321,,,,,,
B39D2737,001,10-09-2016,188,194,321,,,,,,
B39D2737,001,11-09-2016,189,195,320,,,,,,
B39D2737,001,12-09-2016,190,196,319,,,,,,
B39D2737,001,13-09-2016,189,195,320,,,,,,
B39D2737,001,14-09-2016,191,197,318,,,,,,
B39D2737,001,15-09-2016,192,198,317,,,,,,
B39D2737,001,16-09-2016,193,199,316,,,,,,
B39D2737,001,17-09-2016,194,200,315,,,,,,
B39D2737,001,18-09-2016,195,201,314,,,,,,
B39D2737,001,19-09-2016,197,203,312,,,,,,
B39D2737,001,20-09-2016,198,204,311,,,,,,
B39D2737,001,21-09-2016,199,205,310,,,,,,
B39D2737,001,22-09-2016,199,205,310,,,,,,
B39D2737,001,23-09-2016,200,206,309,,,,,,
B39D2737,001,24-09-2016,199,205,310,,,,,,
B39D2737,001,25-09-2016,200,206,309,,,,,,
B39D2737,001,26-09-2016,202,208,307,,,,,,
B39D2737,001,27-09-2016,203,209,306,,,,,,
B39D2737,001,28-09-2016,205,211,304,,,,,,
B39D2737,001,29-09-2016,205,211,304,,,,,,
B39D2737,001,30-09-2016,206,212,303,,,,,,
B39D2737,001,01-10-2016,207,213,302,,,,,,
B39D2737,001,02-10-2016,209,215,300,,,,,,
B39D2737,001,03-10-2016,211,217,298,,,,,,
B39D2737,001,04-10-2016,211,217,298,,,,,,
B39D2737,001,05-10-2016,211,217,298,,,,,,
B39D2737,001,06-10-2016,212,218,297,,,,,,
B39D2737,001,07-10-2016,214,220,295,,,,,,
B39D2737,001,08-10-2016,215,221,294,,,,,,
B39D2737,001,09-10-2016,216,222,293,,,,,,
B39D2737,001,10-10-2016,217,223,292,,,,,,
B39D2737,001,11-10-2016,218,224,291,,,,,,
B39D2737,001,12-10-2016,220,226,289,,,,,,
B39D2737,001,13-10-2016,220,226,289,,,,,,
B39D2737,001,14-10-2016,221,227,288,,,,,,
B39D2737,001,15-10-2016,223,229,286,,,,,,
B39D2737,001,16-10-2016,223,229,286,,,,,,
B39D2737,001,17-10-2016,225,231,284,,,,,,
B39D2737,001,18-10-2016,225,231,284,,,,,,
B39D2737,001,19-10-2016,228,234,281,,,,,,
B39D2737,001,20-10-2016,226,232,283,,,,,,
B39D2737,001,21-10-2016,227,233,282,,,,,,
B39D2737,001,22-10-2016,227,233,282,,,,,,
B39D2737,001,23-10-2016,226,232,283,,,,,,
B39D2737,001,24-10-2016,227,233,282,,,,,,
B39D2737,001,25-10-2016,227,233,282,,,,,,
B39D2737,001,26-10-2016,227,233,282,,,,,,
B39D2737,001,27-10-2016,227,233,282,,,,,,
B39D2737,001,28-10-2016,227,233,282,,,,,,
B39D2737,001,29-10-2016,226,232,283,,,,,,
B39D2737,001,30-10-2016,225,231,284,,,,,,
B39D2737,001,31-10-2016,224,230,285,,,,,,
B39D2737,001,01-11-2016,224,230,285,,,,,,
B39D2737,001,02-11-2016,224,230,285,,,,,,
B39D2737,001,03-11-2016,224,230,285,,,,,,
B39D2737,001,04-11-2016,223,229,286,,,,,,
B39D2737,001,05-11-2016,224,230,285,,,,,,
B39D2737,001,06-11-2016,225,231,284,,,,,,
B39D2737,001,07-11-2016,227,233,282,,,,,,
B39D2737,001,08-11-2016,227,233,282,,,,,,
B39D2737,001,09-11-2016,227,233,282,,,,,,
B39D2737,001,10-11-2016,227,233,282,,,,,,
B39D2737,001,11-11-2016,226,232,283,,,,,,
B39D2737,001,12-11-2016,222,228,287,,,,,,
B39D2737,001,13-11-2016,220,226,289,,,,,,
B39D2737,001,14-11-2016,218,224,291,,,,,,
B39D2737,001,15-11-2016,215,221,294,,,,,,
B39D2737,001,16-11-2016,209,215,300,,,,,,
B39D2737,001,17-11-2016,204,210,305,,,,,,
B39D2737,001,18-11-2016,200,206,309,,,,,,
B39D2737,001,19-11-2016,197,203,312,,,,,,
B39D2737,001,20-11-2016,194,200,315,,,,,,
B39D2737,001,21-11-2016,191,197,318,,,,,,
B39D2737,001,22-11-2016,190,196,319,,,,,,
B39D2737,001,23-11-2016,187,193,322,,,,,,
B39D2737,001,24-11-2016,185,191,324,,,,,,
B39D2737,001,25-11-2016,183,189,326,,,,,,
B39D2737,001,26-11-2016,181,187,328,,,,,,
B39D2737,001,27-11-2016,181,187,328,,,,,,
B39D2737,001,28-11-2016,182,188,327,,,,,,
B39D2737,001,29-11-2016,182,188,327,,,,,,
B39D2737,001,30-11-2016,183,189,326,,,,,,
B39D2737,001,01-12-2016,185,191,324,,,,,,
B39D2737,001,02-12-2016,187,193,322,,,,,,
B39D2737,001,03-12-2016,190,196,319,,,,,,
B39D2737,001,04-12-2016,192,198,317,,,,,,
B39D2737,001,05-12-2016,194,200,315,,,,,,
B39D2737,001,06-12-2016,197,203,312,,,,,,
B39D2737,001,07-12-2016,199,205,310,,,,,,
B39D2737,001,08-12-2016,201,207,308,,,,,,
B39D2737,001,09-12-2016,203,209,306,,,,,,
B39D2737,001,10-12-2016,204,210,305,,,,,,
B39D2737,001,11-12-2016,206,212,303,,,,,,
B39D2737,001,12-12-2016,207,213,302,,,,,,
B39D2737,001,13-12-2016,208,214,301,,,,,,
B39D2737,001,14-12-2016,210,216,299,,,,,,
B39D2737,001,15-12-2016,211,217,298,,,,,,
B39D2737,001,16-12-2016,212,218,297,,,,,,
B39D2737,001,17-12-2016,214,220,295,,,,,,
B39D2737,001,18-12-2016,215,221,294,,,,,,
B39D2737,001,19-12-2016,216,222,293,,,,,,
B39D2737,001,20-12-2016,217,223,292,,,,,,
B39D2737,001,21-12-2016,219,225,290,,,,,,
B39D2737,001,22-12-2016,220,226,289,,,,,,
B39D2737,001,23-12-2016,220,226,289,,,,,,
B39D2737,001,24-12-2016,221,227,288,,,,,,
B39D2737,001,25-12-2016,222,228,287,,,,,,
B39D2737,001,26-12-2016,224,230,285,,,,,,
B39D2737,001,27-12-2016,223,229,286,,,,,,
B39D2737,001,28-12-2016,223,229,286,,,,,,
B39D2737,001,29-12-2016,224,230,285,,,,,,
B39D2737,001,30-12-2016,225,231,284,,,,,,
B39D2737,001,31-12-2016,225,231,284,,,,,,
B39D2737,001,01-01-2017,226,232,283,,,,,,
B39D2737,001,02-01-2017,228,234,281,,,,,,
B39D2737,001,03-01-2017,228,234,281,,,,,,
B39D2737,001,04-01-2017,230,236,279,,,,,,
B39D2737,001,05-01-2017,230,236,279,,,,,,
B39D2737,001,06-01-2017,230,236,279,,,,,,
B39D2737,001,07-01-2017,230,236,279,,,,,,
B39D2737,001,08-01-2017,232,238,277,,,,,,
B39D2737,001,09-01-2017,231,237,278,,,,,,
B39D2737,001,10-01-2017,232,238,277,,,,,,
B39D2737,001,11-01-2017,233,239,276,,,,,,
B39D2737,001,12-01-2017,231,237,278,,,,,,
B39D2737,001,13-01-2017,230,236,279,,,,,,
B39D2737,001,14-01-2017,226,232,283,,,,,,
B39D2737,001,15-01-2017,222,228,287,,,,,,
B39D2737,001,16-01-2017,220,226,289,,,,,,
B39D2737,001,17-01-2017,217,223,292,,,,,,
B39D2737,001,18-01-2017,215,221,294,,,,,,
B39D2737,001,19-01-2017,214,220,295,,,,,,
B39D2737,001,20-01-2017,213,219,296,,,,,,
B39D2737,001,21-01-2017,214,220,295,,,,,,
B39D2737,001,22-01-2017,216,222,293,,,,,,
B39D2737,001,23-01-2017,218,224,291,,,,,,
B39D2737,001,24-01-2017,221,227,288,,,,,,
B39D2737,001,25-01-2017,223,229,286,,,,,,
B39D2737,001,26-01-2017,223,229,286,,,,,,
B39D2737,001,27-01-2017,225,231,284,,,,,,
B39D2737,001,28-01-2017,227,233,282,,,,,,
B39D2737,001,29-01-2017,228,234,281,,,,,,
B39D2737,001,30-01-2017,230,236,279,,,,,,
B39D2737,001,31-01-2017,229,235,280,,,,,,
B39D2737,001,01-02-2017,228,234,281,,,,,,
B39D2737,001,02-02-2017,228,234,281,,,,,,
B39D2737,001,03-02-2017,228,234,281,,,,,,
B39D2737,001,04-02-2017,226,232,283,,,,,,
B39D2737,001,05-02-2017,222,228,287,,,,,,
B39D2737,001,06-02-2017,212,218,297,,,,,,
B39D2737,001,07-02-2017,205,211,304,,,,,,
B39D2737,001,08-02-2017,201,207,308,,,,,,
B39D2737,001,09-02-2017,197,203,312,,,,,,
B39D2737,001,10-02-2017,194,200,315,,,,,,
B39D2737,001,11-02-2017,192,198,317,,,,,,
B39D2737,001,12-02-2017,191,197,318,,,,,,
B39D2737,001,13-02-2017,189,195,320,,,,,,
B39D2737,001,14-02-2017,189,195,320,,,,,,
B39D2737,001,15-02-2017,189,195,320,,,,,,
B39D2737,001,16-02-2017,188,194,321,,,,,,
B39D2737,001,17-02-2017,189,195,320,,,,,,
B39D2737,001,18-02-2017,189,195,320,,,,,,
B39D2737,001,19-02-2017,190,196,319,,,,,,
B39D2737,001,20-02-2017,191,197,318,,,,,,
B39D2737,001,21-02-2017,194,200,315,,,,,,
B39D2737,001,22-02-2017,194,200,315,,,,,,
B39D2737,001,23-02-2017,187,193,322,,,,,,
B39D2737,001,24-02-2017,186,192,323,,,,,,
B39D2737,001,25-02-2017,179,185,330,,,,,,
B39D2737,001,26-02-2017,174,180,335,,,,,,
B39D2737,001,27-02-2017,169,175,340,,,,,,
B39D2737,001,28-02-2017,167,173,342,,,,,,
B39D2737,001,01-03-2017,167,173,342,,,,,,
B39D2737,001,02-03-2017,166,172,343,,,,,,
B39D2737,001,03-03-2017,162,168,347,,,,,,
B39D2737,001,04-03-2017,159,165,350,,,,,,
B39D2737,001,05-03-2017,154,160,355,,,,,,
